Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"GB","Burning - Crop Residues","28","Myanmar","72247","Implied emission factor for CH4 (Burning crop residues)","15","Wheat","1963","1963","g CH4/kg dry matter","2.7","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","72247","Implied emission factor for CH4 (Burning crop residues)","15","Wheat","1964","1964","g CH4/kg dry matter","2.7","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","72247","Implied emission factor for CH4 (Burning crop residues)","15","Wheat","1965","1965","g CH4/kg dry matter","2.7","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","72247","Implied emission factor for CH4 (Burning crop residues)","15","Wheat","1966","1966","g CH4/kg dry matter","2.7","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","72247","Implied emission factor for CH4 (Burning crop residues)","15","Wheat","1967","1967","g CH4/kg dry matter","2.7","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","72247","Implied emission factor for CH4 (Burning crop residues)","15","Wheat","1968","1968","g CH4/kg dry matter","2.7","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","72247","Implied emission factor for CH4 (Burning crop residues)","15","Wheat","1969","1969","g CH4/kg dry matter","2.7","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","72247","Implied emission factor for CH4 (Burning crop residues)","15","Wheat","1970","1970","g CH4/kg dry matter","2.7","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","72247","Implied emission factor for CH4 (Burning crop residues)","15","Wheat","1971","1971","g CH4/kg dry matter","2.7","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","72247","Implied emission factor for CH4 (Burning crop residues)","15","Wheat","1972","1972","g CH4/kg dry matter","2.7","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","72247","Implied emission factor for CH4 (Burning crop residues)","15","Wheat","1973","1973","g CH4/kg dry matter","2.7","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","72247","Implied emission factor for CH4 (Burning crop residues)","15","Wheat","1974","1974","g CH4/kg dry matter","2.7","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","72247","Implied emission factor for CH4 (Burning crop residues)","15","Wheat","1975","1975","g CH4/kg dry matter","2.7","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","72247","Implied emission factor for CH4 (Burning crop residues)","15","Wheat","1976","1976","g CH4/kg dry matter","2.7","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","72247","Implied emission factor for CH4 (Burning crop residues)","15","Wheat","1977","1977","g CH4/kg dry matter","2.7","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","72247","Implied emission factor for CH4 (Burning crop residues)","15","Wheat","1978","1978","g CH4/kg dry matter","2.7","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","72247","Implied emission factor for CH4 (Burning crop residues)","15","Wheat","1979","1979","g CH4/kg dry matter","2.7","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","72247","Implied emission factor for CH4 (Burning crop residues)","15","Wheat","1980","1980","g CH4/kg dry matter","2.7","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","72247","Implied emission factor for CH4 (Burning crop residues)","15","Wheat","1981","1981","g CH4/kg dry matter","2.7","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","72247","Implied emission factor for CH4 (Burning crop residues)","15","Wheat","1982","1982","g CH4/kg dry matter","2.7","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","72247","Implied emission factor for CH4 (Burning crop residues)","15","Wheat","1983","1983","g CH4/kg dry matter","2.7","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","72247","Implied emission factor for CH4 (Burning crop residues)","15","Wheat","1984","1984","g CH4/kg dry matter","2.7","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","72247","Implied emission factor for CH4 (Burning crop residues)","15","Wheat","1985","1985","g CH4/kg dry matter","2.7","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","72247","Implied emission factor for CH4 (Burning crop residues)","15","Wheat","1986","1986","g CH4/kg dry matter","2.7","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","72247","Implied emission factor for CH4 (Burning crop residues)","15","Wheat","1987","1987","g CH4/kg dry matter","2.7","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","72247","Implied emission factor for CH4 (Burning crop residues)","15","Wheat","1988","1988","g CH4/kg dry matter","2.7","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","72247","Implied emission factor for CH4 (Burning crop residues)","15","Wheat","1989","1989","g CH4/kg dry matter","2.7","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","72247","Implied emission factor for CH4 (Burning crop residues)","15","Wheat","1990","1990","g CH4/kg dry matter","2.7","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","72247","Implied emission factor for CH4 (Burning crop residues)","15","Wheat","1991","1991","g CH4/kg dry matter","2.7","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","72247","Implied emission factor for CH4 (Burning crop residues)","15","Wheat","1992","1992","g CH4/kg dry matter","2.7","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","72247","Implied emission factor for CH4 (Burning crop residues)","15","Wheat","1993","1993","g CH4/kg dry matter","2.7","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","72247","Implied emission factor for CH4 (Burning crop residues)","15","Wheat","1994","1994","g CH4/kg dry matter","2.7","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","72247","Implied emission factor for CH4 (Burning crop residues)","15","Wheat","1995","1995","g CH4/kg dry matter","2.7","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","72247","Implied emission factor for CH4 (Burning crop residues)","15","Wheat","1996","1996","g CH4/kg dry matter","2.7","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","72247","Implied emission factor for CH4 (Burning crop residues)","15","Wheat","1997","1997","g CH4/kg dry matter","2.7","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","72247","Implied emission factor for CH4 (Burning crop residues)","15","Wheat","1998","1998","g CH4/kg dry matter","2.7","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","72247","Implied emission factor for CH4 (Burning crop residues)","15","Wheat","1999","1999","g CH4/kg dry matter","2.7","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","72247","Implied emission factor for CH4 (Burning crop residues)","15","Wheat","2000","2000","g CH4/kg dry matter","2.7","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","72247","Implied emission factor for CH4 (Burning crop residues)","15","Wheat","2001","2001","g CH4/kg dry matter","2.7","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","72247","Implied emission factor for CH4 (Burning crop residues)","15","Wheat","2002","2002","g CH4/kg dry matter","2.7","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","72247","Implied emission factor for CH4 (Burning crop residues)","15","Wheat","2003","2003","g CH4/kg dry matter","2.7","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","72247","Implied emission factor for CH4 (Burning crop residues)","15","Wheat","2004","2004","g CH4/kg dry matter","2.7","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","72247","Implied emission factor for CH4 (Burning crop residues)","15","Wheat","2005","2005","g CH4/kg dry matter","2.7","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","72247","Implied emission factor for CH4 (Burning crop residues)","15","Wheat","2006","2006","g CH4/kg dry matter","2.7","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","72247","Implied emission factor for CH4 (Burning crop residues)","15","Wheat","2007","2007","g CH4/kg dry matter","2.7","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","72247","Implied emission factor for CH4 (Burning crop residues)","15","Wheat","2008","2008","g CH4/kg dry matter","2.7","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","72247","Implied emission factor for CH4 (Burning crop residues)","15","Wheat","2009","2009","g CH4/kg dry matter","2.7","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","72247","Implied emission factor for CH4 (Burning crop residues)","15","Wheat","2010","2010","g CH4/kg dry matter","2.7","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","72247","Implied emission factor for CH4 (Burning crop residues)","15","Wheat","2011","2011","g CH4/kg dry matter","2.7","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","72247","Implied emission factor for CH4 (Burning crop residues)","15","Wheat","2012","2012","g CH4/kg dry matter","2.7","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","72247","Implied emission factor for CH4 (Burning crop residues)","15","Wheat","2013","2013","g CH4/kg dry matter","2.7","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","72247","Implied emission factor for CH4 (Burning crop residues)","15","Wheat","2014","2014","g CH4/kg dry matter","2.7","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","72247","Implied emission factor for CH4 (Burning crop residues)","15","Wheat","2015","2015","g CH4/kg dry matter","2.7","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","72247","Implied emission factor for CH4 (Burning crop residues)","15","Wheat","2016","2016","g CH4/kg dry matter","2.7","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","72307","Emissions (N2O) (Burning crop residues)","15","Wheat","1961","1961","gigagrams","0.0007","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","72307","Emissions (N2O) (Burning crop residues)","15","Wheat","1962","1962","gigagrams","0.001","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","72307","Emissions (N2O) (Burning crop residues)","15","Wheat","1963","1963","gigagrams","0.0016","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","72307","Emissions (N2O) (Burning crop residues)","15","Wheat","1964","1964","gigagrams","0.0022","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","72307","Emissions (N2O) (Burning crop residues)","15","Wheat","1965","1965","gigagrams","0.0031","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","72307","Emissions (N2O) (Burning crop residues)","15","Wheat","1966","1966","gigagrams","0.0042","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","72307","Emissions (N2O) (Burning crop residues)","15","Wheat","1967","1967","gigagrams","0.0038","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","72307","Emissions (N2O) (Burning crop residues)","15","Wheat","1968","1968","gigagrams","0.0025","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","72307","Emissions (N2O) (Burning crop residues)","15","Wheat","1969","1969","gigagrams","0.0015","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","72307","Emissions (N2O) (Burning crop residues)","15","Wheat","1970","1970","gigagrams","0.0017","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","72307","Emissions (N2O) (Burning crop residues)","15","Wheat","1971","1971","gigagrams","0.0018","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","72307","Emissions (N2O) (Burning crop residues)","15","Wheat","1972","1972","gigagrams","0.0014","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","72307","Emissions (N2O) (Burning crop residues)","15","Wheat","1973","1973","gigagrams","0.0014","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","72307","Emissions (N2O) (Burning crop residues)","15","Wheat","1974","1974","gigagrams","0.0015","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","72307","Emissions (N2O) (Burning crop residues)","15","Wheat","1975","1975","gigagrams","0.0024","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","72307","Emissions (N2O) (Burning crop residues)","15","Wheat","1976","1976","gigagrams","0.0024","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","72307","Emissions (N2O) (Burning crop residues)","15","Wheat","1977","1977","gigagrams","0.0024","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","72307","Emissions (N2O) (Burning crop residues)","15","Wheat","1978","1978","gigagrams","0.0026","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","72307","Emissions (N2O) (Burning crop residues)","15","Wheat","1979","1979","gigagrams","0.0023","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","72307","Emissions (N2O) (Burning crop residues)","15","Wheat","1980","1980","gigagrams","0.0023","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","72307","Emissions (N2O) (Burning crop residues)","15","Wheat","1981","1981","gigagrams","0.0029","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","72307","Emissions (N2O) (Burning crop residues)","15","Wheat","1982","1982","gigagrams","0.0026","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","72307","Emissions (N2O) (Burning crop residues)","15","Wheat","1983","1983","gigagrams","0.0029","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","72307","Emissions (N2O) (Burning crop residues)","15","Wheat","1984","1984","gigagrams","0.0038","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","72307","Emissions (N2O) (Burning crop residues)","15","Wheat","1985","1985","gigagrams","0.0033","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","72307","Emissions (N2O) (Burning crop residues)","15","Wheat","1986","1986","gigagrams","0.0031","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","72307","Emissions (N2O) (Burning crop residues)","15","Wheat","1987","1987","gigagrams","0.0031","Fc","Calculated data",""
"GB","Burning - Crop Residues","28","Myanmar","72307","Emissions (N2O) (Burning crop residues)","15","Wheat","1988","1988","gigagrams","0.0034","Fc","Calculated data",""
